Sample#,Scan#,Interval,ENERGY-RBK,IC1[V],IC2[V],IC3[V],TRANS,TransRef,If,FLUOR,ROI_0[c/s],ROI_1[c/s],ROI_2[c/s],ROI_3[c/s],ROI_4[c/s],ROI_5[c/s],ROI_6[c/s],ROI_7[c/s],e-time[sec],DEADTIME[%],INT_TIME[sec],OCR,ICR
1,1,3,8.925198342495973,0,0,3.182678448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.925398368438799,0,0,3.1818028388571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.925598403578846,0,0,3.1900683371428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.92580797406702,0,0,3.189247900571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.926008028041423,0,0,3.189218441142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.926208091214955,0,0,3.187788211428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.926408163588249,0,0,3.188440065142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.926598717259315,0,0,3.185558490285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.926808335936641,0,0,3.186260578285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.927008435912995,0,0,3.185888504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.927199015874443,0,0,3.187602259428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.927399133817737,0,0,3.1860909737142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.927608791058242,0,0,3.1860490834285713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.927789866804321,0,0,3.185807107428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.927999542871166,0,0,3.184876496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.928199697632259,0,0,3.1845185554285718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.928409393446499,0,0,3.1855533817142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.928590502508477,0,0,3.1833880285714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.928800217154205,0,0,3.1833069725714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.928990875601558,0,0,3.1822183359999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.929191075960553,0,0,3.1836931805714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.92939128552869,0,0,3.1831305565714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.929591504306599,0,0,3.1817602674285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.92980126719077,0,0,3.1814169714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.929991969494253,0,0,3.1811523474285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.930192215905262,0,0,3.180734466285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.930411543973166,0,0,3.179193891428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.930602273015365,0,0,3.177270173714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.930802547503896,0,0,3.1768347531428565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.930993293678512,0,0,3.1772608079999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.931212662112065,0,0,3.1773221108571432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.931412964683972,0,0,3.177833308571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93160373760645,0,0,3.178104233142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.931804058172348,0,0,3.181177890285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.931994848233106,0,0,3.179338464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.932204726956874,0,0,3.1796347611428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93240507517676,0,0,3.1814006239999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.932605432615903,0,0,3.1809578811428563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93279625779638,0,0,3.1797352297142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.933006175154485,0,0,3.1796179028571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.933197017898426,0,0,3.180459284571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93339741178176,0,0,3.1793651988571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.933597814887474,0,0,3.1774724731428563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.933798227216203,0,0,3.1812657577142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.933998648768574,0,0,3.181023952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93419907954522,0,0,3.1798345062857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.934399519546773,0,0,3.179252980571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.934599968773862,0,0,3.1790012982857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93480042722712,0,0,3.1816318719999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.934991348617942,0,0,3.179969713142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.935201371814669,0,0,3.180062008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.935401857950222,0,0,3.1800723954285712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.935592805706895,0,0,3.180075460571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.935802857908044,0,0,3.1813497085714277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.936003371731577,0,0,3.1807726102857137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.936203894785699,0,0,3.1819632479999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.936394877705265,0,0,3.1822861097142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.936595418782835,0,0,3.1816478788571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.936795969092861,0,0,3.1816746137142853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.936996528635973,0,0,3.1789200719999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.937206648537272,0,0,3.178571497142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93739767542399,0,0,3.177124068571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.937607814674145,0,0,3.175388686857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.93779885915194,0,0,3.175037898285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.937999464869973,0,0,3.1738433440000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.938190526522328,0,0,3.1716321840000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.938400704017308,0,0,3.1675805759999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.938591783265501,0,0,3.1647441268571432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.938792425494892,0,0,3.1647441268571432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.938993076963662,0,0,3.161462891428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.939184182191067,0,0,3.161462891428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.939403963564256,0,0,3.157592808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.939595086812583,0,0,3.1558378434285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.939805332067765,0,0,3.1523556708571427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.940006030183064,0,0,3.151272824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.9401971798387,0,0,3.1530924971428567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.94039789600085,0,0,3.1535718514285707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.940598621407439,0,0,3.1543890525714287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.940799356059104,0,0,3.157183611428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.940990540513608,0,0,3.1586778685714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.94119129321701,0,0,3.162459573714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.941392055167354,0,0,3.164566859428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.941602387129189,0,0,3.1654210125714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.94181272924102,0,0,3.1683017359999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.941994396506393,0,0,3.168095860571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.942195195450854,0,0,3.1676127599999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.942396003645424,0,0,3.1706986777142854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.942596821090744,0,0,3.170460618285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.942797647787438,0,0,3.1697529108571425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.94299848373615,0,0,3.1692846251428572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.943199328937505,0,0,3.170310426285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.943400183392143,0,0,3.1711305222857136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.943591481952343,0,0,3.1717326525714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.943801920063793,0,0,3.172602301714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.94399323625228,0,0,3.1722632628571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.94422282676027,0,0,3.174657139428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.944404594486727,0,0,3.1754986914285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.944595937122171,0,0,3.173048109714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,8.944796855926668,0,0,3.174217291428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
